EmployeeID,Gender,Age,BusinessTravel,Department,DistanceFromHomeKM,Education,EducationField,JobRole,Salary,OverTime,HireDate,Attrition,YearsAtCompany,YearsInMostRecentRole,YearsSinceLastPromotion,YearsWithCurrentManager,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating
6EEF-5B17,Non-Binary,28,Some Travel,Technology,1,2,Business Studies,Engineering Manager,339731,No,14-07-2015,No,7,5,7,0,02-08-2020,3,4,5,1,0,3,5,4
CE90-763C,Female,27,Frequent Traveller,Technology,40,3,Information Systems,Data Scientist,31672,No,02-08-2015,No,7,1,3,6,02-08-2020,3,5,5,3,2,3,4,4
66BC-7AC0,Male,22,Frequent Traveller,Sales,33,3,Marketing,Sales Representative,33657,No,23-07-2018,Yes,3,0,2,0,03-08-2020,5,2,5,1,1,5,4,4
55D6-1423,Male,43,No Travel ,Technology,15,2,Other,Machine Learning Engineer,76826,No,14-04-2012,No,10,9,9,7,03-08-2020,5,4,3,3,1,2,3,2
ED73-F078,Female,45,Frequent Traveller,Technology,19,1,Computer Science,Software Engineer,136521,No,18-01-2012,No,10,3,6,1,03-08-2020,5,4,4,1,3,4,5,5
F578-F0C8,Female,21,Some Travel,Technology,6,5,Business Studies,Software Engineer,25149,No,03-11-2020,Yes,1,1,1,1,12-11-2014,5,2,5,3,0,4,4,3
AF77-0F6B,Female,36,Some Travel,Technology,21,4,Computer Science,Software Engineer,57327,No,24-04-2014,No,8,5,8,4,03-08-2020,5,4,4,2,2,5,4,3
7486-A1B6,Male,23,Some Travel,Technology,25,2,Information Systems,Data Scientist,50570,No,01-03-2017,No,5,2,3,2,03-08-2020,5,3,2,3,3,3,5,4
67D7-9785,Female,38,Frequent Traveller,Technology,6,3,Information Systems,Senior Software Engineer,126515,No,27-02-2013,No,9,7,9,4,05-08-2020,5,5,2,3,2,4,5,4
BFE7-5EA8,Non-Binary,41,Frequent Traveller,Sales,3,3,Marketing ,Sales Executive,248987,No,19-07-2013,No,9,5,9,5,05-08-2020,4,4,3,1,3,2,3,2
8EAF-4F79,Female,27,Frequent Traveller,Technology,20,3,Information Systems,Senior Software Engineer,167879,Yes,15-10-2016,No,6,6,6,3,05-08-2020,4,3,5,3,0,4,5,4
84AD-D566,Female,22,Some Travel,Technology,16,3,Business Studies,Software Engineer,30838,No,16-02-2018,No,4,4,4,0,06-08-2020,3,5,2,3,2,4,5,5
5B0E-31FB,Male,37,Some Travel,Technology,22,2,Information Systems,Software Engineer,45927,No,26-08-2013,No,9,5,6,6,08-08-2020,3,2,4,1,2,5,4,4
A1DB-6C34,Female,27,Some Travel,Technology,13,4,Computer Science,Machine Learning Engineer,77039,No,18-06-2015,No,7,3,6,0,08-08-2020,4,5,3,3,0,2,3,3
6925-864E,Female,25,No Travel ,Technology,30,2,Computer Science,Senior Software Engineer,43644,No,02-06-2017,No,5,3,3,5,08-08-2020,4,2,4,2,0,3,4,3
2B08-7D3D,Male,45,Some Travel,Sales,19,4,Marketing ,Sales Representative,47326,No,29-02-2012,No,10,10,10,10,09-08-2020,3,4,5,2,0,5,4,4
F3CD-9B5B,Male,29,Some Travel,Sales,12,2,Marketing ,Sales Representative,97794,No,30-05-2013,Yes,2,0,1,0,05-02-2013,5,4,3,3,1,2,3,3
C219-6C2E,Male,34,Some Travel,Sales,30,2,Marketing,Sales Executive,133468,No,05-01-2012,No,10,3,7,9,23-11-2014,5,5,2,2,2,2,4,4
2EF6-8D96,Female,24,Some Travel,Technology,12,4,Information Systems,Software Engineer,22965,No,12-06-2018,No,4,4,4,4,10-08-2020,5,5,5,1,0,3,3,2
5642-6F1E,Non-Binary,26,No Travel ,Sales,18,2,Economics,Sales Executive,65194,No,22-08-2017,No,5,3,4,5,10-08-2020,3,2,4,3,3,3,5,4
9825-45EF,Non-Binary,36,No Travel ,Sales,31,2,Economics,Sales Representative,56937,No,17-04-2013,No,9,5,8,2,11-08-2020,3,3,4,3,0,5,5,4
69EC-7B13,Female,27,Some Travel,Sales,1,2,Technical Degree,Sales Representative,62496,No,27-10-2015,No,7,6,6,1,11-08-2020,3,4,4,1,2,2,3,3
4294-03D1,Female,43,Some Travel,Sales,12,4,Marketing ,Manager,513262,No,30-06-2016,No,6,1,3,1,11-08-2020,5,5,4,3,1,2,3,2
040C-EDED,Male,22,Frequent Traveller,Technology,45,2,Computer Science,Software Engineer,26782,Yes,08-11-2019,Yes,3,0,2,0,12-08-2020,5,2,3,3,2,4,3,3
46ED-4007,Male,34,Frequent Traveller,Sales,40,3,Economics,Sales Executive,140097,No,27-09-2013,No,9,2,8,6,12-08-2020,3,4,4,1,0,5,4,4
9811-F345,Male,42,Some Travel,Technology,40,4,Computer Science,Data Scientist,142075,No,15-08-2013,No,9,9,9,4,12-08-2020,3,3,5,3,0,2,5,5
106F-F7C7,Female,25,Some Travel,Technology,13,1,Information Systems,Analytics Manager,168483,Yes,20-01-2018,No,4,2,3,1,12-08-2020,3,3,5,1,1,2,4,4
682D-8FD8,Female,25,Some Travel,Technology,37,2,Information Systems,Engineering Manager,188516,No,20-07-2018,No,4,1,3,1,12-08-2020,3,4,5,1,0,3,4,3
5B11-3DB3,Female,24,Some Travel,Sales,43,4,Economics,Sales Executive,144335,No,11-10-2018,Yes,0,0,0,0,26-11-2014,3,3,5,2,1,2,3,2
AFA8-5058,Male,20,Some Travel,Human Resources,8,4,Human Resources,Recruiter,26186,Yes,06-03-2020,Yes,2,0,0,0,13-08-2020,4,3,3,3,1,3,4,3
04D7-C8F3,Female,26,Some Travel,Technology,27,2,Computer Science,Data Scientist,42052,No,26-10-2015,No,7,7,7,2,13-08-2020,3,4,3,1,0,5,5,4
6B20-FFDF,Female,24,No Travel ,Sales,39,2,Marketing,Sales Executive,151986,Yes,09-07-2016,No,6,5,6,3,13-08-2020,5,3,5,2,0,4,5,4
9283-E971,Female,40,Frequent Traveller,Sales,30,4,Marketing ,Sales Executive,250555,Yes,19-03-2018,No,4,4,4,2,13-08-2020,3,2,2,1,1,2,4,4
D7C2-EAA5,Female,23,Frequent Traveller,Technology,16,4,Computer Science,Machine Learning Engineer,67558,No,31-03-2018,No,4,1,1,1,13-08-2020,5,4,2,1,0,3,5,5
FE0F-498F,Female,22,Some Travel,Technology,36,3,Other,Data Scientist,57686,No,23-05-2018,No,4,2,4,1,13-08-2020,4,5,5,3,0,4,3,3
6112-8476,Female,43,Some Travel,Technology,18,1,Computer Science,Software Engineer,49882,No,02-02-2014,No,8,3,8,2,14-08-2020,5,3,5,3,1,4,5,5
D13E-E661,Male,36,Some Travel,Sales,38,2,Marketing,Sales Executive,298558,Yes,12-04-2013,No,9,4,4,7,14-08-2020,4,5,5,3,3,3,3,3
B24C-18BF,Male,26,No Travel ,Sales,5,2,Marketing,Sales Executive,93170,No,10-01-2016,No,6,3,6,1,14-08-2020,3,5,2,3,0,3,4,4
2A89-93B6,Female,24,Some Travel,Technology,13,4,Computer Science,Data Scientist,30117,No,21-08-2018,Yes,3,1,1,2,15-08-2020,5,3,5,2,0,4,4,3
6A2B-42DB,Female,21,Frequent Traveller,Technology,41,2,Information Systems,Software Engineer,23612,Yes,28-09-2022,Yes,0,0,0,0,26-11-2014,3,4,2,1,0,2,4,3
41DC-E8B5,Male,47,Some Travel,Sales,17,3,Other,Sales Executive,106840,No,06-12-2014,No,8,3,4,8,15-08-2020,4,3,5,2,3,4,3,2
CA75-94D1,Male,41,Some Travel,Technology,16,2,Computer Science,Data Scientist,45989,No,17-06-2014,No,8,4,8,4,15-08-2020,3,2,5,3,0,4,4,3
6D3B-AD28,Female,25,Frequent Traveller,Sales,33,3,Marketing,Sales Executive,94810,No,18-01-2017,No,5,0,0,3,15-08-2020,4,4,3,1,1,2,4,4
AE51-5502,Male,23,Some Travel,Technology,19,4,Business Studies,Data Scientist,25986,No,08-02-2017,No,5,4,4,3,15-08-2020,4,4,5,2,1,4,3,3
37EE-004B,Female,22,Some Travel,Technology,29,3,Information Systems,Data Scientist,28790,No,09-01-2019,Yes,3,1,1,2,16-08-2020,3,2,4,2,0,5,4,3
52DD-757F,Female,48,No Travel ,Technology,40,2,Information Systems,Machine Learning Engineer,92884,No,30-05-2012,No,10,5,9,2,16-08-2020,3,3,5,1,0,4,4,3
81F1-950F,Female,25,Some Travel,Technology,26,4,Computer Science,Analytics Manager,174400,No,28-04-2018,No,4,0,2,4,16-08-2020,4,5,5,3,1,5,3,2
B76C-D9CE,Female,22,Some Travel,Human Resources,7,2,Economics,Recruiter,29322,Yes,31-01-2021,Yes,1,0,0,0,17-08-2020,5,4,5,3,2,3,5,5
DF11-9C46,Female,32,Some Travel,Technology,2,2,Computer Science,Software Engineer,152314,Yes,30-03-2013,No,9,4,6,0,17-08-2020,4,3,3,3,1,3,4,3
CDC1-C7CA,Female,25,Frequent Traveller,Sales,6,3,Marketing,Sales Executive,102569,No,12-09-2015,No,7,1,2,5,17-08-2020,4,2,3,1,0,2,3,3
BD70-7DAE,Male,22,Frequent Traveller,Technology,2,3,Business Studies,Software Engineer,37014,Yes,23-10-2020,Yes,1,0,1,0,04-12-2014,4,3,4,1,2,3,4,3
D75C-3E43,Male,25,Some Travel,Technology,24,4,Other,Engineering Manager,204154,Yes,21-12-2017,No,5,2,3,0,17-08-2020,3,3,3,3,1,2,3,2
79C5-FE9D,Non-Binary,28,Some Travel,Technology,5,3,Information Systems,Machine Learning Engineer,140377,Yes,02-06-2015,No,7,2,7,5,18-08-2020,3,3,4,2,1,5,4,4
C7C8-43D9,Female,27,Some Travel,Technology,25,4,Information Systems,Data Scientist,24571,No,17-04-2016,No,6,5,5,6,19-08-2020,3,2,4,2,1,3,5,4
F877-3BF9,Non-Binary,21,Frequent Traveller,Technology,29,4,Information Systems,Software Engineer,61345,No,07-08-2020,Yes,1,0,0,0,20-08-2020,4,3,3,2,1,3,3,3
2962-039F,Female,47,Some Travel,Technology,5,5,Information Systems,Data Scientist,133616,Yes,06-04-2012,No,10,9,9,0,20-08-2020,5,2,5,3,2,2,4,4
60B5-48ED,Male,30,Frequent Traveller,Sales,25,2,Marketing,Sales Executive,135919,No,08-11-2013,No,9,6,6,0,20-08-2020,5,3,2,3,3,3,3,2
7A5A-CC91,Female,23,Some Travel,Sales,12,4,Marketing,Sales Executive,45024,No,17-10-2018,No,4,0,1,0,20-08-2020,4,5,3,3,1,2,4,4
267F-F71D,Female,27,Some Travel,Technology,40,4,Information Systems,Senior Software Engineer,112728,No,18-02-2015,No,7,5,6,4,21-08-2020,4,5,5,1,1,3,4,4
16FB-8835,Female,46,Frequent Traveller,Technology,24,3,Computer Science,Engineering Manager,514945,Yes,05-02-2013,No,9,4,7,7,22-08-2020,4,2,3,3,0,5,3,3
0AE7-DDE2,Male,23,Some Travel,Technology,8,2,Information Systems,Machine Learning Engineer,46850,No,20-10-2018,No,4,3,4,2,22-08-2020,5,3,5,2,1,5,4,3
DDAC-D5FD,Male,22,Frequent Traveller,Technology,4,3,Information Systems,Data Scientist,21854,No,18-06-2021,Yes,0,0,0,0,04-12-2014,3,5,4,3,1,3,3,2
3EAA-95E5,Non-Binary,40,Some Travel,Technology,40,4,Computer Science,Machine Learning Engineer,265523,No,20-07-2018,No,4,1,3,1,22-08-2020,3,5,3,3,2,4,3,3
17AE-E715,Male,31,Frequent Traveller,Technology,38,1,Computer Science,Analytics Manager,547204,Yes,28-09-2014,No,8,7,8,5,23-08-2020,4,4,3,1,2,5,5,5
1D87-3372,Prefer Not To Say,34,Some Travel,Technology,18,3,Computer Science,Engineering Manager,323488,No,01-02-2017,No,5,0,1,1,23-08-2020,3,2,3,1,0,5,3,2
D186-CBF5,Female,19,Some Travel,Sales,21,3,Marketing,Sales Representative,33454,Yes,19-05-2022,Yes,0,0,0,0,24-08-2020,3,2,5,2,0,4,4,4
42F5-707F,Male,23,Some Travel,Technology,44,3,Information Systems,Senior Software Engineer,81034,Yes,25-03-2018,No,4,1,1,0,24-08-2020,3,2,4,1,0,5,3,3
65A0-5D04,Female,28,Frequent Traveller,Technology,20,1,Computer Science,Data Scientist,62016,No,02-06-2015,No,7,6,6,4,25-08-2020,5,2,4,1,1,4,5,4
473C-EA4E,Male,26,Some Travel,Technology,28,5,Computer Science,Engineering Manager,246505,No,04-09-2017,No,5,1,3,2,25-08-2020,5,3,2,3,1,2,3,2
4FD5-CC71,Female,22,Some Travel,Technology,31,4,Information Systems,Software Engineer,75738,Yes,23-02-2019,Yes,3,1,2,0,26-08-2020,3,5,4,3,0,4,5,4
AEEC-804D,Female,23,No Travel ,Technology,24,4,Computer Science,Senior Software Engineer,69325,No,04-07-2018,No,4,3,4,4,27-08-2020,4,5,5,1,0,4,4,3
993B-186B,Male,27,Some Travel,Sales,7,3,Marketing,Sales Executive,73918,No,21-10-2015,No,7,3,4,1,28-08-2020,4,5,5,3,0,2,3,2
3D71-8DC2,Male,38,Some Travel,Sales,20,4,Marketing ,Sales Executive,147098,No,11-01-2012,No,10,5,8,2,06-12-2014,4,5,5,1,3,4,4,3
15B3-F392,Female,39,Some Travel,Sales,37,3,Economics,Sales Representative,65612,No,23-02-2014,No,8,2,8,7,29-08-2020,5,2,4,2,1,5,4,3
E616-CAD8,Female,27,Some Travel,Technology,1,3,Information Systems,Engineering Manager,200409,No,17-09-2015,No,7,5,6,1,30-08-2020,5,4,5,3,1,4,5,5
C27A-1115,Male,25,Frequent Traveller,Technology,20,4,Computer Science,Machine Learning Engineer,96514,No,04-02-2018,No,4,4,4,0,30-08-2020,5,4,5,3,1,3,5,5
134B-4157,Male,37,Some Travel,Technology,29,3,Computer Science,Analytics Manager,513608,No,03-09-2013,No,9,4,7,3,31-08-2020,3,3,4,1,0,5,5,5
BD97-F94D,Male,26,Some Travel,Technology,8,2,Information Systems,Software Engineer,50614,No,25-12-2015,No,7,7,7,2,31-08-2020,3,2,4,3,0,3,4,3
2DD1-FD7F,Male,22,Some Travel,Technology,3,3,Computer Science,Data Scientist,34753,Yes,18-07-2018,Yes,1,0,0,0,01-09-2020,3,5,5,3,0,2,5,4
C730-6B13,Female,32,Some Travel,Technology,20,4,Computer Science,Data Scientist,85884,No,31-10-2013,No,9,9,9,5,01-09-2020,4,4,2,2,0,4,3,3
11C2-2B5B,Female,26,Frequent Traveller,Technology,14,3,Computer Science,Machine Learning Engineer,92778,No,09-11-2016,No,6,6,6,1,01-09-2020,5,3,2,3,0,4,3,2
D6A7-EF72,Female,40,Some Travel,Human Resources,7,4,Technical Degree,Recruiter,70703,No,04-12-2013,No,9,0,9,7,02-09-2020,4,5,4,2,1,3,5,4
2ED2-2CEC,Male,44,Frequent Traveller,Technology,18,3,Computer Science,Senior Software Engineer,102708,Yes,03-11-2014,No,8,3,4,7,02-09-2020,3,3,2,1,0,5,5,4
598D-E3B4,Male,19,No Travel ,Technology,9,3,Information Systems,Software Engineer,29798,Yes,19-03-2022,Yes,0,0,0,0,09-12-2014,4,4,2,2,2,4,3,3
2546-1312,Male,25,Frequent Traveller,Technology,20,3,Information Systems,Data Scientist,61054,No,24-06-2017,No,5,0,1,0,02-09-2020,4,4,5,3,3,2,3,3
6E61-A2BA,Non-Binary,24,Some Travel,Sales,41,2,Marketing ,Sales Executive,111750,No,10-06-2016,No,6,4,6,2,02-09-2020,5,3,3,1,1,4,3,2
9075-A294,Male,27,No Travel ,Sales,17,4,Marketing,Sales Executive,71832,No,23-05-2016,No,6,6,6,1,02-09-2020,3,3,4,3,1,2,3,2
39A2-9B0A,Female,19,Frequent Traveller,Sales,35,4,Marketing ,Sales Representative,24959,No,25-10-2022,Yes,0,0,0,0,03-09-2020,5,3,5,2,0,3,4,4
F5C3-07B0,Female,26,Some Travel,Technology,16,3,Computer Science,Software Engineer,25110,No,03-09-2015,No,7,1,5,0,03-09-2020,3,4,5,1,1,4,3,2
7845-EF8F,Male,27,Some Travel,Technology,6,3,Information Systems,Engineering Manager,292500,No,25-09-2016,No,6,5,6,2,03-09-2020,5,2,5,3,2,5,3,2
71CC-7412,Prefer Not To Say,25,Some Travel,Technology,4,2,Computer Science,Engineering Manager,179602,No,01-03-2015,No,7,6,6,6,04-09-2020,4,2,5,3,0,2,5,4
B09D-DFEC,Male,47,Some Travel,Technology,37,1,Information Systems,Data Scientist,62999,No,06-04-2013,No,9,2,3,7,05-09-2020,4,3,2,3,2,5,5,5
D014-7DB2,Female,20,Some Travel,Sales,16,3,Marketing ,Sales Representative,35754,No,24-08-2020,Yes,0,0,0,0,07-09-2020,4,5,2,1,2,2,3,3
07F1-62C3,Male,27,Frequent Traveller,Technology,9,4,Computer Science,Software Engineer,39001,Yes,03-03-2015,No,7,7,7,4,07-09-2020,4,3,4,3,1,5,4,3
B98B-4689,Non-Binary,22,Frequent Traveller,Sales,28,4,Marketing ,Sales Executive,39845,No,13-01-2019,Yes,1,0,0,0,09-12-2014,5,3,2,3,2,3,4,3
0DC1-7EE4,Female,25,No Travel ,Technology,28,4,Other,Senior Software Engineer,68762,Yes,23-09-2017,No,5,3,5,4,07-09-2020,3,3,3,1,0,3,4,4
A409-26AC,Non-Binary,25,Frequent Traveller,Technology,34,1,Computer Science,Engineering Manager,170803,No,20-04-2018,No,4,2,2,3,07-09-2020,5,4,3,1,1,3,5,4
9F02-0D39,Female,27,Some Travel,Technology,9,2,Computer Science,Analytics Manager,252301,No,30-05-2015,No,7,1,6,5,08-09-2020,3,3,2,3,1,3,4,4
0AF4-EC15,Female,24,Some Travel,Sales,33,3,Marketing ,Sales Executive,91915,No,23-07-2018,No,4,0,4,4,08-09-2020,5,3,4,2,2,5,3,2
1D35-190A,Female,35,Some Travel,Human Resources,18,4,Marketing ,HR Executive,132563,Yes,22-09-2013,No,9,1,6,9,10-09-2020,4,3,2,2,2,5,5,4
B268-1642,Female,26,No Travel ,Sales,8,2,Technical Degree,Sales Executive,61686,Yes,14-03-2017,No,5,0,0,1,10-09-2020,3,2,2,3,1,3,4,4
4404-DE5A,Female,32,Some Travel,Technology,39,1,Computer Science,Software Engineer,68256,No,10-05-2012,No,10,7,9,6,11-09-2020,5,5,2,2,0,4,4,4
8F78-4A32,Male,25,No Travel ,Technology,12,3,Information Systems,Data Scientist,31962,No,14-03-2015,No,7,2,7,4,11-09-2020,3,3,2,1,2,3,5,4
BB09-BF7F,Female,27,Some Travel,Sales,45,2,Economics,Sales Executive,57102,No,29-11-2015,No,7,6,6,4,11-09-2020,3,4,3,3,0,3,3,3
503B-AACE,Female,25,Some Travel,Technology,10,3,Information Systems,Data Scientist,23198,No,26-07-2018,No,4,0,3,0,11-09-2020,5,4,4,1,0,2,4,4
63BF-A86A,Female,39,Frequent Traveller,Human Resources,16,3,Human Resources,HR Executive,201564,Yes,12-10-2022,Yes,0,0,0,0,10-12-2014,3,3,2,2,3,3,3,2
5A78-0F17,Male,26,Some Travel,Sales,39,3,Marketing ,Sales Executive,104176,No,03-11-2017,No,5,2,3,3,12-09-2020,5,4,3,1,0,3,3,2
F7B0-E6B2,Male,24,Frequent Traveller,Technology,15,2,Computer Science,Data Scientist,63078,No,17-07-2017,No,5,5,5,2,12-09-2020,5,3,2,2,1,4,3,2
6135-885F,Female,18,Frequent Traveller,Technology,8,3,Computer Science,Software Engineer,31894,Yes,31-08-2022,Yes,0,0,0,0,13-09-2020,4,2,4,2,1,4,4,4
411F-6325,Male,27,Frequent Traveller,Technology,45,2,Information Systems,Data Scientist,34579,No,17-06-2016,No,6,4,4,4,13-09-2020,5,5,3,3,0,2,3,2
1E61-B76A,Female,24,Some Travel,Technology,26,2,Other,Data Scientist,39048,No,05-04-2016,No,6,1,4,1,14-09-2020,4,5,2,1,1,3,3,3
8369-ED26,Prefer Not To Say,25,No Travel ,Technology,19,2,Information Systems,Machine Learning Engineer,83894,No,30-06-2018,No,4,2,2,3,14-09-2020,3,2,5,3,1,4,3,2
D29C-A21F,Male,25,Frequent Traveller,Technology,23,3,Information Systems,Software Engineer,22525,No,31-08-2017,No,5,3,4,5,14-09-2020,5,3,4,3,1,5,3,2
3F19-FC5A,Male,35,Some Travel,Sales,29,5,Marketing,Sales Executive,182764,Yes,10-03-2012,No,10,7,9,9,15-09-2020,4,2,5,3,3,4,4,3
A71E-A9DC,Female,31,Frequent Traveller,Sales,21,3,Marketing,Sales Executive,253719,No,12-02-2013,No,9,2,4,3,15-09-2020,4,5,4,2,0,2,5,5
3E50-011E,Female,24,No Travel ,Technology,29,4,Information Systems,Machine Learning Engineer,158330,Yes,18-08-2017,No,5,1,3,0,17-09-2020,3,4,3,3,1,5,3,2
E6D9-ADEE,Female,20,No Travel ,Technology,45,2,Computer Science,Software Engineer,28262,No,29-08-2020,Yes,1,0,0,0,14-12-2014,5,3,5,2,3,5,3,3
5741-0022,Female,25,Some Travel,Technology,43,1,Computer Science,Engineering Manager,190198,No,18-05-2015,No,7,0,2,3,18-09-2020,3,5,5,3,0,4,5,5
CECC-60FF,Female,27,Some Travel,Technology,16,1,Information Systems,Software Engineer,54379,No,04-10-2016,No,6,1,2,2,18-09-2020,3,3,3,1,0,3,3,3
2FC8-999D,Female,27,Some Travel,Technology,30,2,Information Systems,Analytics Manager,240633,No,22-01-2015,No,7,1,6,7,19-09-2020,5,3,2,2,1,3,3,2
CD7F-377F,Male,25,Frequent Traveller,Sales,25,3,Marketing ,Sales Executive,46283,No,24-08-2016,No,6,5,6,1,19-09-2020,4,3,4,2,2,5,3,2
3476-CA56,Female,24,Some Travel,Sales,16,3,Economics,Sales Representative,25102,No,05-06-2019,Yes,1,0,0,0,20-09-2020,4,5,5,1,0,3,5,4
80BE-E2B5,Female,29,Some Travel,Technology,29,3,Computer Science,Senior Software Engineer,110744,No,02-03-2014,No,8,8,8,1,20-09-2020,3,2,4,2,2,5,4,4
07F5-A45D,Male,24,Frequent Traveller,Sales,23,2,Economics,Sales Representative,38448,Yes,09-08-2018,Yes,4,3,3,2,21-09-2020,3,2,4,1,0,4,3,3
E430-E462,Male,28,Some Travel,Technology,38,3,Information Systems,Senior Software Engineer,194982,No,25-05-2015,No,7,2,7,2,22-09-2020,5,2,5,2,2,4,3,3
46D6-CA7A,Male,27,Frequent Traveller,Technology,16,4,Information Systems,Senior Software Engineer,75275,No,19-01-2016,No,6,4,5,5,22-09-2020,3,3,2,1,0,2,4,3
EA37-AE5E,Female,23,Some Travel,Sales,5,3,Marketing ,Sales Executive,69678,No,04-04-2018,No,4,0,0,2,22-09-2020,5,5,2,3,1,4,3,2
151D-1FF2,Female,34,Frequent Traveller,Sales,15,2,Marketing ,Sales Executive,173246,Yes,20-02-2012,Yes,9,4,7,7,06-02-2013,4,5,4,2,3,2,4,4
39FC-7149,Female,27,Some Travel,Technology,1,3,Computer Science,Software Engineer,31450,No,10-01-2015,No,7,3,5,7,14-12-2014,3,2,5,2,1,2,4,3
E7D3-03C9,Male,42,Some Travel,Sales,26,4,Marketing,Sales Executive,91179,No,30-05-2012,No,10,7,9,0,23-09-2020,5,5,2,2,1,2,3,2
1DC4-97CF,Female,25,Some Travel,Sales,28,4,Marketing,Sales Executive,167051,No,24-04-2018,No,4,3,4,1,23-09-2020,5,4,4,2,2,5,4,3
994A-5F84,Male,25,Some Travel,Sales,44,1,Technical Degree,Sales Representative,37461,No,23-04-2018,No,4,3,4,3,23-09-2020,5,2,2,3,1,4,3,3
DF7E-3233,Male,47,Some Travel,Sales,23,3,Marketing,Sales Representative,44646,No,02-12-2014,No,8,5,5,4,24-09-2020,3,4,3,1,2,4,5,5
DBF5-E57D,Male,25,Some Travel,Technology,25,3,Other,Analytics Manager,303446,No,11-05-2018,No,4,0,3,0,24-09-2020,5,4,5,2,0,2,5,4
7F61-2397,Non-Binary,41,No Travel ,Technology,26,4,Computer Science,Analytics Manager,283081,Yes,03-09-2018,Yes,4,1,3,2,25-09-2020,3,2,5,2,0,3,5,4
EB81-3E51,Female,41,Some Travel,Technology,18,4,Information Systems,Senior Software Engineer,268964,No,01-07-2019,Yes,3,1,1,0,25-09-2020,3,3,2,2,3,2,5,5
C1B4-46B2,Male,27,No Travel ,Technology,21,4,Information Systems,Senior Software Engineer,73326,No,02-09-2015,No,7,0,5,0,25-09-2020,4,5,2,3,0,3,5,5
469A-8121,Male,30,Some Travel,Technology,36,4,Information Systems,Engineering Manager,328415,No,20-01-2012,No,10,1,10,1,26-09-2020,4,4,4,2,2,3,4,3
07F6-D61B,Female,23,Some Travel,Technology,5,3,Information Systems,Software Engineer,23995,No,27-04-2018,No,4,4,4,0,26-09-2020,3,3,3,2,0,5,5,5
E55E-9436,Male,41,No Travel ,Sales,34,3,Marketing ,Sales Executive,326896,Yes,03-02-2020,Yes,2,1,1,1,17-12-2014,5,4,5,3,2,5,5,5
1CB3-F7D7,Female,21,No Travel ,Sales,6,4,Other,Sales Executive,43259,No,03-11-2022,Yes,0,0,0,0,27-09-2020,4,4,3,2,2,2,3,3
9085-1FE8,Female,35,Some Travel,Technology,32,2,Business Studies,Data Scientist,119917,Yes,15-05-2012,No,10,5,7,4,27-09-2020,4,5,5,1,0,3,5,4
F890-975A,Female,48,Some Travel,Technology,35,2,Information Systems,Engineering Manager,314656,No,09-07-2013,No,9,7,8,3,27-09-2020,4,4,2,1,2,2,3,2
B990-35DA,Female,47,Some Travel,Technology,7,3,Information Systems,Data Scientist,116165,No,27-10-2013,No,9,0,7,8,28-09-2020,3,2,3,1,0,2,3,2
E62F-4FF7,Male,27,Some Travel,Technology,27,4,Information Systems,Machine Learning Engineer,92522,No,22-02-2015,No,7,4,5,2,28-09-2020,3,5,5,2,2,3,4,3
5C7B-86C0,Female,32,Some Travel,Technology,31,4,Business Studies,Senior Software Engineer,186169,No,26-07-2014,No,8,2,6,0,29-09-2020,3,5,2,3,0,4,4,4
130F-32AB,Female,20,Some Travel,Technology,6,1,Computer Science,Software Engineer,30714,Yes,05-06-2020,Yes,2,0,1,1,30-09-2020,3,2,4,1,1,5,5,4
B34E-95FF,Male,25,Some Travel,Sales,33,5,Marketing,Sales Executive,87347,Yes,09-11-2019,Yes,2,1,1,0,30-09-2020,5,5,2,1,1,3,4,4
87D2-8B67,Female,45,Some Travel,Technology,34,2,Information Systems,Machine Learning Engineer,152278,Yes,18-04-2012,No,10,8,8,2,30-09-2020,5,5,4,1,1,5,5,5
2C7D-F9F1,Male,30,Some Travel,Technology,45,2,Business Studies,Machine Learning Engineer,262409,No,20-12-2013,No,9,8,9,8,30-09-2020,5,4,3,2,3,4,5,4
DF94-FD29,Male,22,Frequent Traveller,Sales,4,4,Marketing,Sales Executive,75816,No,24-12-2020,Yes,1,0,0,0,18-12-2014,4,5,2,1,2,3,5,5
B102-5713,Non-Binary,27,Some Travel,Sales,31,5,Marketing ,Manager,205622,No,19-08-2015,No,7,5,5,3,30-09-2020,3,2,3,3,1,3,3,3
277A-A6FA,Female,35,Some Travel,Technology,8,4,Information Systems,Machine Learning Engineer,272175,No,12-01-2012,No,10,7,8,2,02-10-2020,4,4,4,2,1,2,3,3
825E-0B3A,Male,30,Some Travel,Technology,26,3,Information Systems,Machine Learning Engineer,94791,No,27-12-2013,No,9,9,9,0,03-10-2020,4,4,4,3,2,4,4,4
6C86-3DC0,Male,31,Some Travel,Technology,20,2,Computer Science,Senior Software Engineer,149482,Yes,22-08-2014,No,8,3,7,2,03-10-2020,5,4,3,1,1,5,3,2
D4D7-3C3F,Female,28,Some Travel,Technology,27,2,Information Systems,Machine Learning Engineer,117918,No,02-12-2014,No,8,3,8,7,03-10-2020,3,4,5,1,0,5,5,5
3DB7-2942,Female,27,Some Travel,Technology,3,2,Computer Science,Engineering Manager,137012,No,16-08-2015,No,7,6,7,7,03-10-2020,4,4,2,1,2,3,4,4
